date,tasks_created,overdue_last_3d,high_priority,avg_duration,active_today,label_zaval
2032-04-13,8,1,0,4.06,4,0
2032-04-14,2,1,0,2.85,6,1
2032-04-15,0,0,1,3.14,6,0
2032-04-16,4,2,1,4.08,6,0
2032-04-17,3,4,4,2.35,8,1
2032-04-18,4,0,1,4.17,5,0
2032-04-19,3,2,1,2.43,6,0
2032-04-20,3,2,2,4.0,2,0
2032-04-21,8,3,5,4.41,8,1
2032-04-22,4,5,3,3.06,9,1
2032-04-23,5,2,0,4.65,5,1
2032-04-24,8,4,4,4.63,10,1
2032-04-25,4,4,5,3.69,10,1
2032-04-26,3,2,0,3.06,4,0
2032-04-27,6,2,0,3.5,4,0
2032-04-28,4,5,3,4.24,8,1
2032-04-29,5,1,2,3.21,6,0
2032-04-30,3,3,4,2.72,8,1
2032-05-01,3,3,5,1.7,11,1
2032-05-02,2,2,1,2.74,2,0
2032-05-03,3,5,5,3.54,8,1
2032-05-04,3,5,3,1.62,11,1
2032-05-05,6,0,1,1.72,3,0
2032-05-06,4,0,0,1.65,4,0
2032-05-07,1,4,4,2.58,10,1
2032-05-08,0,2,0,3.89,3,0
2032-05-09,3,1,1,1.92,3,0
2032-05-10,4,2,2,3.04,5,0
2032-05-11,0,0,2,3.89,6,0
2032-05-12,6,1,2,2.04,4,0
2032-05-13,3,3,3,1.73,11,1
2032-05-14,6,2,0,4.47,6,0
2032-05-15,5,0,1,3.61,5,0
2032-05-16,2,0,0,4.67,5,0
2032-05-17,5,0,0,2.21,2,0
2032-05-18,3,1,1,3.38,4,0
2032-05-19,6,2,2,3.34,4,1
2032-05-20,2,4,5,4.14,11,1
2032-05-21,4,3,5,1.88,11,1
2032-05-22,4,4,4,2.5,9,1
2032-05-23,8,1,0,4.14,6,0
2032-05-24,5,0,2,3.1,4,0
2032-05-25,1,0,2,3.76,2,0
2032-05-26,3,2,0,3.71,6,0
2032-05-27,1,0,0,2.57,2,0
2032-05-28,5,1,0,4.52,6,0
2032-05-29,2,2,2,2.36,5,0
2032-05-30,4,4,5,2.16,10,1
2032-05-31,4,4,5,3.03,10,1
2032-06-01,3,0,2,1.76,6,0
2032-06-02,3,0,1,2.66,4,0
2032-06-03,2,4,5,2.58,9,1
2032-06-04,5,1,2,3.27,5,0
2032-06-05,3,0,2,3.41,2,0
2032-06-06,1,1,0,2.72,3,0
2032-06-07,1,2,0,2.38,6,0
2032-06-08,5,4,4,4.1,8,1
2032-06-09,3,4,5,2.44,8,1
2032-06-10,5,2,0,3.97,4,0
2032-06-11,3,4,3,1.8,9,1
2032-06-12,5,0,1,3.59,6,0
2032-06-13,2,3,5,2.16,9,1
2032-06-14,5,0,0,4.09,4,0
2032-06-15,4,0,1,3.9,4,0
2032-06-16,8,5,4,3.47,11,1
2032-06-17,2,0,0,3.69,5,0
2032-06-18,4,4,4,4.78,11,1
2032-06-19,5,1,2,1.78,2,1
2032-06-20,9,0,2,4.43,5,0
2032-06-21,6,4,4,1.74,10,1
2032-06-22,4,5,3,2.83,10,1
2032-06-23,6,5,5,1.69,11,1
2032-06-24,2,2,2,4.58,6,0
2032-06-25,5,0,0,4.87,4,0
2032-06-26,4,1,1,3.94,6,0
2032-06-27,2,0,2,2.95,5,0
2032-06-28,7,2,0,3.88,5,0
2032-06-29,3,1,0,3.57,4,0
2032-06-30,4,2,2,2.81,6,0
2032-07-01,7,0,1,2.15,4,1
2032-07-02,5,1,2,4.43,2,1
2032-07-03,3,0,2,3.86,2,0
2032-07-04,0,2,0,2.32,5,1
2032-07-05,3,4,3,3.03,10,1
2032-07-06,3,0,2,4.3,5,0
2032-07-07,2,1,0,4.12,5,0
2032-07-08,4,2,1,2.87,3,0
2032-07-09,1,2,1,3.88,2,0
2032-07-10,4,1,0,3.54,4,0
2032-07-11,5,0,0,2.24,4,0
2032-07-12,4,2,1,4.29,6,0
2032-07-13,7,2,2,3.27,5,0
2032-07-14,2,2,0,1.88,4,0
2032-07-15,5,3,4,1.56,9,1
2032-07-16,3,2,1,1.6,6,0
2032-07-17,3,0,0,2.56,4,0
2032-07-18,4,3,3,2.54,8,1
2032-07-19,4,2,1,3.18,6,0
2032-07-20,3,2,0,2.65,2,0
2032-07-21,1,2,2,1.8,5,0
2032-07-22,1,2,0,3.07,4,0
2032-07-23,5,1,2,3.91,3,0
2032-07-24,5,1,0,3.13,4,0
2032-07-25,4,2,0,4.48,3,0
2032-07-26,4,0,1,1.68,3,0
2032-07-27,4,0,2,3.61,2,0
2032-07-28,4,0,2,2.96,4,0
2032-07-29,3,1,2,2.96,3,0
2032-07-30,0,0,2,2.33,5,1
2032-07-31,2,3,3,3.24,8,1
2032-08-01,3,0,2,2.57,6,0
2032-08-02,3,0,2,4.12,2,0
2032-08-03,4,4,4,4.59,9,1
2032-08-04,4,2,1,2.88,4,0
2032-08-05,6,1,0,3.85,3,0
2032-08-06,4,2,1,3.23,2,0
2032-08-07,4,5,5,4.07,8,1
2032-08-08,3,0,0,2.29,5,0
2032-08-09,6,0,2,3.98,6,0
2032-08-10,2,2,0,3.73,5,0
2032-08-11,4,4,4,1.53,11,1
2032-08-12,6,1,1,3.3,2,0
2032-08-13,3,0,0,2.93,2,0
2032-08-14,3,2,1,4.42,4,0
2032-08-15,2,4,5,4.93,9,1
2032-08-16,7,1,1,3.1,3,0
2032-08-17,4,5,3,3.02,11,1
2032-08-18,2,3,5,2.63,9,1
2032-08-19,5,0,2,3.72,4,0
2032-08-20,1,3,3,3.42,11,1
2032-08-21,3,4,4,1.84,10,1
2032-08-22,3,0,0,4.88,6,0
2032-08-23,3,0,1,4.94,4,0
2032-08-24,3,0,2,3.51,4,0
2032-08-25,7,3,5,1.7,11,1
2032-08-26,5,1,0,2.11,5,0
2032-08-27,1,3,4,3.58,10,1
2032-08-28,4,3,5,4.45,11,1
2032-08-29,6,2,2,1.78,5,0
2032-08-30,0,1,2,1.72,4,0
2032-08-31,8,0,1,3.67,5,0
2032-09-01,6,4,4,3.12,10,1
2032-09-02,3,0,1,2.2,4,0
2032-09-03,6,1,0,2.59,5,0
2032-09-04,10,5,3,3.04,9,1
2032-09-05,4,2,1,4.49,6,0
2032-09-06,3,2,1,3.0,2,0
2032-09-07,3,3,5,2.89,8,1
2032-09-08,7,2,2,2.84,3,1
2032-09-09,4,2,1,2.37,4,0
2032-09-10,2,2,0,2.67,2,1
2032-09-11,3,0,2,3.0,4,0
2032-09-12,3,1,2,3.57,3,0
2032-09-13,2,1,2,4.17,2,1
2032-09-14,3,2,2,2.03,3,0
2032-09-15,1,2,0,2.16,2,0
2032-09-16,6,1,2,4.06,3,0
2032-09-17,7,0,0,3.63,3,0
2032-09-18,6,5,5,3.93,10,1
2032-09-19,2,1,2,4.09,2,0
2032-09-20,5,1,1,2.71,5,0
2032-09-21,4,2,1,3.75,2,0
2032-09-22,4,4,4,2.18,10,1
2032-09-23,1,2,1,1.89,2,0
2032-09-24,5,2,2,3.81,6,0
2032-09-25,6,5,5,1.72,9,1
2032-09-26,4,2,0,4.16,6,1
2032-09-27,7,0,0,1.79,3,0
2032-09-28,6,0,2,2.18,6,0
2032-09-29,4,0,0,4.13,5,0
2032-09-30,4,2,0,2.3,5,0
2032-10-01,2,0,1,2.08,3,0
2032-10-02,5,4,3,3.87,11,1
2032-10-03,4,0,2,1.62,5,0
2032-10-04,6,1,2,3.74,6,0
2032-10-05,4,1,2,1.89,3,0
2032-10-06,4,2,0,3.58,5,1
2032-10-07,4,3,3,3.4,10,1
2032-10-08,8,2,2,5.0,6,1
2032-10-09,4,2,2,2.31,3,0
2032-10-10,4,5,5,1.84,9,1
2032-10-11,2,4,3,3.7,11,1
2032-10-12,5,3,3,2.18,11,1
2032-10-13,4,3,3,4.86,8,1
2032-10-14,3,0,1,3.08,6,0
2032-10-15,3,5,4,3.84,8,1
2032-10-16,6,5,5,3.58,10,1
2032-10-17,1,4,3,4.81,11,1
2032-10-18,4,0,1,4.36,3,0
2032-10-19,7,2,0,3.65,2,0
2032-10-20,4,2,2,3.79,3,0
2032-10-21,5,4,3,1.62,9,1
2032-10-22,5,2,2,4.69,2,0
2032-10-23,4,2,0,2.38,6,0
2032-10-24,1,5,4,3.9,8,1
2032-10-25,5,5,3,2.58,8,1
2032-10-26,4,2,2,4.17,4,0
2032-10-27,6,0,1,2.59,5,0
2032-10-28,4,0,2,4.78,3,0
2032-10-29,3,2,0,4.04,3,1
2032-10-30,7,2,1,3.94,4,0
2032-10-31,1,2,1,2.52,2,0
2032-11-01,2,0,0,2.76,3,0
2032-11-02,4,1,0,2.46,5,0
2032-11-03,6,2,1,4.96,2,0
2032-11-04,3,0,1,3.0,6,0
2032-11-05,3,1,1,1.66,4,0
2032-11-06,6,2,1,4.32,3,0
2032-11-07,2,3,4,4.04,8,1
2032-11-08,1,1,1,2.78,3,0
2032-11-09,6,1,2,2.25,5,0
2032-11-10,4,4,5,2.15,8,1
2032-11-11,3,2,0,2.48,5,1
2032-11-12,5,5,4,3.14,10,1
2032-11-13,3,0,0,3.01,6,0
2032-11-14,6,0,1,4.55,2,0
2032-11-15,1,2,0,4.83,3,0
2032-11-16,5,0,2,2.98,2,0
2032-11-17,3,0,1,1.99,4,0
2032-11-18,2,2,1,4.98,2,0
2032-11-19,1,1,1,3.43,3,0
2032-11-20,3,0,0,4.32,3,1
2032-11-21,3,1,1,2.52,4,0
2032-11-22,5,4,5,3.71,11,1
2032-11-23,7,0,1,4.62,4,0
2032-11-24,3,5,5,4.02,8,1
2032-11-25,5,1,2,1.5,2,0
2032-11-26,5,0,0,1.67,3,0
2032-11-27,2,0,1,2.99,5,1
2032-11-28,4,1,2,4.68,5,0
2032-11-29,5,1,2,3.06,2,0
2032-11-30,8,5,4,4.25,11,1
2032-12-01,4,1,0,3.28,6,0
2032-12-02,5,0,2,4.93,3,0
2032-12-03,2,0,2,4.29,2,0
2032-12-04,5,3,3,2.55,9,1
2032-12-05,5,1,1,2.92,2,0
2032-12-06,4,3,5,4.38,11,1
2032-12-07,4,2,1,2.51,6,1
2032-12-08,3,1,0,1.77,3,0
2032-12-09,4,0,1,1.85,4,0
2032-12-10,3,5,5,2.46,9,1
2032-12-11,7,3,3,4.52,8,1
2032-12-12,8,1,2,2.18,6,0
2032-12-13,2,3,3,2.37,11,1
2032-12-14,3,1,0,2.88,3,0
2032-12-15,3,1,2,2.15,5,0
2032-12-16,4,0,0,3.65,5,0
2032-12-17,2,1,1,2.46,3,0
2032-12-18,6,2,2,2.34,5,0
2032-12-19,6,3,4,2.59,9,1
2032-12-20,5,2,0,1.89,6,0
2032-12-21,5,2,1,4.96,4,0
2032-12-22,6,0,0,4.25,2,0
2032-12-23,3,0,0,2.32,6,0
2032-12-24,8,0,0,1.97,3,0
2032-12-25,3,0,2,4.22,4,0
2032-12-26,7,1,2,4.66,5,0
2032-12-27,2,0,0,3.1,6,0
2032-12-28,5,0,0,2.86,3,0
2032-12-29,4,5,4,1.7,9,1
2032-12-30,5,2,1,1.58,4,0
2032-12-31,5,0,0,3.69,5,0
2033-01-01,3,5,4,3.61,11,1
2033-01-02,4,5,4,4.65,10,1
2033-01-03,5,5,4,4.22,10,1
2033-01-04,2,0,2,3.56,6,0
2033-01-05,2,0,1,1.88,2,0
2033-01-06,1,1,1,2.57,2,1
2033-01-07,5,1,2,1.73,2,1
2033-01-08,9,1,0,1.88,4,0
2033-01-09,4,1,0,2.44,5,0
2033-01-10,3,5,3,3.2,9,1
2033-01-11,4,2,2,2.95,6,0
2033-01-12,3,1,2,4.51,5,0
2033-01-13,4,1,1,4.78,2,1
2033-01-14,6,5,5,1.71,11,1
2033-01-15,3,0,0,3.78,4,0
2033-01-16,6,1,1,2.98,5,1
2033-01-17,2,3,5,4.85,9,1
2033-01-18,4,5,3,4.8,9,1
2033-01-19,3,0,0,2.35,2,0
2033-01-20,3,2,1,4.23,6,0
2033-01-21,3,0,0,3.87,3,0
2033-01-22,3,2,2,2.67,4,0
2033-01-23,7,1,0,1.53,3,0
2033-01-24,5,5,5,4.53,8,1
2033-01-25,3,1,1,3.81,3,0
2033-01-26,1,1,2,4.0,2,0
2033-01-27,2,4,3,2.95,11,1
2033-01-28,2,4,3,1.97,8,1
2033-01-29,3,1,2,2.66,6,0
2033-01-30,6,5,4,3.06,11,1
2033-01-31,4,2,2,3.56,6,0
2033-02-01,5,1,0,2.7,6,0
2033-02-02,4,0,2,3.12,4,0
2033-02-03,7,1,0,3.45,4,0
2033-02-04,3,4,3,2.28,9,1
2033-02-05,5,2,0,1.63,3,0
2033-02-06,2,2,0,4.6,2,0
2033-02-07,8,4,3,4.07,11,1
2033-02-08,3,0,2,2.33,4,0
2033-02-09,7,1,2,2.25,5,0
2033-02-10,4,2,2,4.01,3,0
2033-02-11,2,0,2,4.86,5,0
2033-02-12,4,1,1,2.27,5,0
2033-02-13,2,0,0,4.09,4,0
2033-02-14,7,4,5,2.65,8,1
2033-02-15,2,2,2,2.23,6,0
2033-02-16,2,1,0,2.95,3,0
2033-02-17,5,2,0,1.6,2,1
2033-02-18,2,3,5,2.54,8,1
2033-02-19,6,3,4,2.15,11,1
2033-02-20,9,2,2,4.96,3,0
2033-02-21,2,0,1,1.55,3,0
2033-02-22,5,5,4,4.25,9,1
2033-02-23,3,1,2,2.01,5,0
2033-02-24,1,2,1,2.36,5,0
2033-02-25,5,4,3,3.24,9,1
2033-02-26,5,1,2,4.74,3,0
2033-02-27,6,2,2,3.46,2,0
2033-02-28,1,1,1,3.65,6,0
2033-03-01,3,2,1,2.85,3,0
2033-03-02,1,1,1,3.16,2,0
2033-03-03,6,0,0,2.45,6,0
2033-03-04,7,2,2,2.18,2,0
2033-03-05,5,4,4,3.92,8,1
2033-03-06,10,4,5,2.08,9,1
2033-03-07,1,1,0,2.97,6,0
2033-03-08,6,2,1,2.29,5,0
2033-03-09,2,0,2,2.09,3,0
2033-03-10,2,1,0,2.77,4,0
2033-03-11,2,2,2,4.92,3,1
2033-03-12,2,4,5,1.9,11,1
2033-03-13,5,0,2,3.91,3,0
2033-03-14,4,2,1,3.32,2,0
2033-03-15,2,0,1,2.11,2,0
2033-03-16,6,1,0,1.92,3,0
2033-03-17,8,1,1,3.48,2,0
2033-03-18,8,2,0,4.2,5,0
2033-03-19,4,0,2,3.57,3,0
2033-03-20,6,1,0,2.1,3,0
2033-03-21,4,3,4,4.62,8,1
2033-03-22,6,0,0,4.67,6,0
2033-03-23,4,5,5,3.94,9,1
2033-03-24,4,0,1,4.88,3,0
2033-03-25,3,1,2,2.36,6,0
2033-03-26,3,1,1,1.93,5,0
2033-03-27,4,5,4,4.67,10,1
2033-03-28,8,0,2,4.47,6,0
2033-03-29,2,3,5,4.66,9,1
2033-03-30,3,1,1,3.37,4,0
2033-03-31,3,0,0,4.47,4,0
2033-04-01,7,0,0,3.6,3,0
2033-04-02,5,3,5,2.14,8,1
2033-04-03,1,1,0,2.99,4,0
2033-04-04,1,0,1,4.87,4,0
2033-04-05,8,0,0,4.15,6,0
2033-04-06,2,4,3,2.0,8,1
2033-04-07,5,2,0,4.97,6,0
2033-04-08,5,0,1,3.17,4,0
2033-04-09,1,4,4,2.39,9,1
2033-04-10,5,0,1,3.1,2,0
2033-04-11,4,1,1,2.95,3,0
2033-04-12,3,1,0,3.56,3,0
2033-04-13,3,4,4,4.37,11,1
2033-04-14,1,1,2,3.31,3,1
2033-04-15,4,1,1,2.09,5,0
2033-04-16,4,1,2,2.64,5,1
2033-04-17,4,1,0,3.55,5,0
2033-04-18,4,1,2,3.77,5,0
2033-04-19,3,4,4,4.38,11,1
2033-04-20,10,0,1,4.11,5,0
2033-04-21,4,2,2,1.52,3,0
2033-04-22,7,0,1,3.56,3,0
2033-04-23,5,0,1,1.89,3,0
2033-04-24,3,5,3,2.64,9,1
2033-04-25,3,1,2,2.05,5,0
2033-04-26,5,1,0,3.22,5,0
2033-04-27,2,2,0,2.45,3,0
2033-04-28,3,2,2,1.85,6,0
2033-04-29,2,4,4,3.45,10,1
2033-04-30,0,2,2,1.51,3,0
2033-05-01,4,1,1,4.55,2,0
2033-05-02,4,0,1,2.72,6,0
2033-05-03,1,2,2,3.21,2,0
2033-05-04,5,1,1,2.65,3,0
2033-05-05,7,5,4,3.55,8,1
2033-05-06,2,3,4,2.96,10,1
2033-05-07,4,1,0,3.28,2,0
2033-05-08,3,0,2,4.42,6,0
2033-05-09,2,3,5,4.31,11,1
2033-05-10,2,1,1,4.49,5,0
2033-05-11,3,1,0,2.92,3,0
2033-05-12,3,4,3,4.83,9,1
2033-05-13,5,0,2,1.91,5,0
2033-05-14,1,4,3,2.94,8,1
2033-05-15,2,0,2,1.86,5,0
2033-05-16,1,2,1,4.5,5,0
2033-05-17,6,1,0,3.99,6,1
2033-05-18,6,0,1,2.85,4,0
2033-05-19,1,1,0,2.24,4,0
2033-05-20,6,1,2,4.43,6,0
2033-05-21,4,0,2,3.73,5,0
2033-05-22,4,4,5,3.4,8,1
2033-05-23,1,2,1,4.43,5,0
2033-05-24,3,2,1,4.87,4,0
2033-05-25,2,2,0,4.43,3,0
2033-05-26,8,1,0,3.57,2,0
2033-05-27,5,1,2,2.99,6,0
2033-05-28,3,4,3,2.26,11,1
2033-05-29,2,2,0,4.85,3,0
2033-05-30,6,1,1,3.19,2,0
2033-05-31,5,2,1,4.42,3,1
2033-06-01,7,4,5,1.93,10,1
2033-06-02,2,2,2,1.78,6,0
2033-06-03,3,2,0,4.55,2,0
2033-06-04,5,1,2,3.67,3,0
2033-06-05,2,5,4,3.53,9,1
2033-06-06,3,2,0,2.06,2,0
2033-06-07,4,0,1,2.66,6,0
2033-06-08,3,5,5,4.09,11,1
2033-06-09,4,0,0,3.71,5,0
2033-06-10,6,3,4,2.0,11,1
2033-06-11,3,2,1,3.48,4,0
2033-06-12,2,1,2,4.38,2,0
2033-06-13,4,0,0,4.74,3,0
2033-06-14,1,2,1,2.26,4,0
2033-06-15,1,2,2,4.33,4,0
2033-06-16,3,3,3,3.56,10,1
2033-06-17,5,0,0,4.63,3,0
2033-06-18,2,5,3,2.38,9,1
2033-06-19,5,2,2,3.07,3,0
2033-06-20,7,1,2,4.69,5,0
2033-06-21,5,1,2,2.21,4,0
2033-06-22,7,5,3,1.61,10,1
2033-06-23,3,2,0,3.65,5,0
2033-06-24,5,1,0,4.38,6,0
2033-06-25,3,1,0,1.88,2,0
2033-06-26,3,0,2,4.64,4,0
2033-06-27,3,1,2,1.98,5,1
2033-06-28,8,0,0,1.97,6,0
2033-06-29,3,4,4,2.23,11,1
2033-06-30,2,3,4,2.86,10,1
2033-07-01,3,5,3,4.35,11,1
2033-07-02,4,3,5,4.06,10,1
2033-07-03,7,2,2,2.99,2,0
2033-07-04,5,5,4,4.86,11,1
2033-07-05,7,1,2,3.07,3,0
2033-07-06,3,4,5,4.14,10,1
2033-07-07,1,0,1,4.32,4,0
2033-07-08,7,3,3,3.24,9,1
2033-07-09,4,3,5,3.4,9,1
2033-07-10,7,0,2,4.9,6,0
2033-07-11,8,4,5,2.9,10,1
2033-07-12,2,5,3,1.61,10,1
2033-07-13,4,1,1,4.4,2,0
2033-07-14,9,1,1,4.56,6,0
2033-07-15,3,2,2,3.93,2,0
2033-07-16,1,2,1,2.52,3,0
2033-07-17,2,3,3,2.8,11,1
2033-07-18,5,1,1,4.31,4,0
2033-07-19,2,0,0,4.64,2,0
2033-07-20,7,4,4,2.77,8,1
2033-07-21,5,3,3,1.94,11,1
2033-07-22,5,1,2,2.75,4,0
2033-07-23,1,1,2,3.16,2,0
2033-07-24,3,5,5,2.48,11,1
2033-07-25,4,2,0,2.19,3,0
2033-07-26,5,4,5,3.91,10,1
2033-07-27,3,1,1,4.01,3,0
2033-07-28,0,2,0,4.93,2,0
2033-07-29,5,3,5,3.49,8,1
2033-07-30,5,4,3,1.54,9,1
2033-07-31,1,4,4,2.87,8,1
2033-08-01,4,0,0,2.14,5,1
2033-08-02,4,1,0,4.59,2,0
2033-08-03,2,2,1,2.79,6,0
2033-08-04,5,5,4,4.95,8,1
2033-08-05,4,5,3,2.71,11,1
2033-08-06,3,2,0,1.67,5,0
2033-08-07,6,4,4,4.8,10,1
2033-08-08,5,5,5,2.08,9,1
2033-08-09,3,0,2,3.7,6,1
2033-08-10,5,2,1,4.1,2,0
2033-08-11,8,0,1,4.16,5,0
2033-08-12,5,1,1,2.5,3,0
2033-08-13,5,0,2,2.67,5,0
2033-08-14,3,1,2,2.14,6,1
2033-08-15,4,5,3,3.54,10,1
2033-08-16,5,1,2,4.2,3,1
2033-08-17,0,0,0,4.31,6,0
2033-08-18,2,5,3,1.65,8,1
2033-08-19,6,1,2,3.8,3,0
2033-08-20,2,5,5,4.24,10,1
2033-08-21,2,2,0,3.16,4,0
2033-08-22,3,2,2,3.18,4,0
2033-08-23,1,0,2,2.49,5,0
2033-08-24,6,2,1,4.48,2,1
2033-08-25,7,0,2,4.3,2,0
2033-08-26,4,1,1,2.73,4,0
2033-08-27,0,2,2,2.92,3,0
2033-08-28,4,5,3,4.25,9,1
2033-08-29,3,2,1,4.78,4,0
2033-08-30,8,2,2,1.88,6,0
2033-08-31,5,0,0,1.53,5,0
2033-09-01,2,0,1,2.74,3,1
2033-09-02,7,2,1,4.04,5,0
2033-09-03,9,0,0,4.26,6,0
2033-09-04,3,2,2,3.65,6,0
2033-09-05,2,1,2,2.4,6,0
2033-09-06,2,2,2,1.73,6,0
2033-09-07,4,0,2,2.42,6,0
2033-09-08,2,2,2,2.85,2,0
2033-09-09,3,0,0,2.5,4,0
2033-09-10,3,2,0,3.83,5,0
2033-09-11,5,4,3,4.43,9,1
2033-09-12,4,2,2,4.44,4,0
2033-09-13,3,0,1,4.48,6,0
2033-09-14,2,0,1,1.67,2,0
2033-09-15,3,2,2,3.14,2,0
2033-09-16,4,0,1,1.67,5,0
2033-09-17,1,5,3,3.76,10,1
2033-09-18,2,2,2,4.79,6,0
2033-09-19,5,1,0,4.07,4,0
2033-09-20,4,2,1,2.62,3,0
2033-09-21,3,1,0,4.83,2,0
2033-09-22,10,1,2,2.6,2,0
2033-09-23,3,4,5,2.82,9,1
2033-09-24,3,5,3,3.84,9,1
2033-09-25,4,1,0,2.34,6,0
2033-09-26,4,0,1,2.66,4,0
2033-09-27,7,4,3,3.06,11,1
2033-09-28,4,4,3,3.66,8,1
2033-09-29,2,4,3,2.01,11,1
2033-09-30,2,2,2,4.07,2,0
2033-10-01,4,1,0,4.67,4,0
2033-10-02,5,0,1,3.77,2,0
2033-10-03,2,5,5,3.62,8,1
2033-10-04,7,1,1,2.0,5,0
2033-10-05,4,5,4,2.87,8,1
2033-10-06,9,0,1,2.01,4,1
2033-10-07,5,0,2,4.69,3,0
2033-10-08,0,2,2,3.48,6,0
2033-10-09,5,4,3,3.97,8,1
2033-10-10,7,0,0,3.29,2,0
2033-10-11,4,1,1,2.81,2,0
2033-10-12,3,2,2,3.41,6,0
2033-10-13,7,5,5,1.86,11,1
2033-10-14,5,0,0,4.36,4,1
2033-10-15,2,4,5,4.52,11,1
2033-10-16,11,1,1,3.71,4,0
2033-10-17,3,0,2,4.31,6,0
2033-10-18,5,3,4,3.55,10,1
2033-10-19,4,4,4,2.66,8,1
2033-10-20,4,1,0,3.23,3,0
2033-10-21,5,1,1,4.55,5,0
2033-10-22,6,0,1,1.85,6,0
2033-10-23,2,0,0,2.88,4,0
2033-10-24,5,4,3,4.38,8,1
2033-10-25,5,3,4,4.11,8,1
2033-10-26,6,3,4,3.33,11,1
2033-10-27,5,4,5,2.29,11,1
2033-10-28,7,1,2,4.62,4,0
2033-10-29,5,0,2,1.64,5,0
2033-10-30,8,0,2,3.09,2,0
2033-10-31,1,1,0,3.71,3,0
2033-11-01,5,3,5,1.85,10,1
2033-11-02,1,4,3,2.65,10,1
2033-11-03,4,5,3,3.39,8,1
2033-11-04,2,2,1,3.35,2,0
2033-11-05,6,5,5,3.88,10,1
2033-11-06,6,0,1,3.06,3,0
2033-11-07,4,1,1,2.41,3,0
2033-11-08,3,0,2,1.61,2,0
2033-11-09,2,2,2,2.04,2,0
2033-11-10,7,4,4,4.4,8,1
2033-11-11,3,3,3,3.42,11,1
2033-11-12,2,0,1,3.94,5,0
2033-11-13,3,1,0,2.43,5,0
2033-11-14,6,1,1,3.7,6,0
2033-11-15,1,5,3,4.16,11,1
2033-11-16,6,1,1,3.19,2,0
2033-11-17,1,1,1,2.06,6,0
2033-11-18,8,3,3,4.26,9,1
2033-11-19,4,0,0,2.27,2,0
2033-11-20,11,4,5,1.87,9,1
2033-11-21,2,2,0,1.58,6,0
2033-11-22,6,0,2,1.76,5,0
2033-11-23,3,0,1,4.25,6,0
2033-11-24,3,3,3,3.67,8,1
2033-11-25,4,2,0,3.6,5,0
2033-11-26,1,1,1,2.78,3,0
2033-11-27,3,2,2,3.97,2,0
2033-11-28,4,0,0,3.94,2,0
2033-11-29,5,3,4,3.46,11,1
2033-11-30,6,1,1,2.82,3,0
2033-12-01,3,0,1,2.58,2,0
2033-12-02,4,1,2,2.75,5,0
2033-12-03,4,0,1,2.09,5,0
2033-12-04,2,2,0,3.07,6,0
2033-12-05,6,3,4,4.8,10,1
2033-12-06,3,0,0,3.85,3,1
2033-12-07,5,4,3,2.03,9,1
2033-12-08,4,0,1,2.73,4,0
2033-12-09,8,1,0,2.43,2,0
2033-12-10,2,0,2,3.19,4,0
2033-12-11,5,2,1,2.47,6,0
2033-12-12,1,2,2,3.32,4,0
2033-12-13,5,1,1,4.56,2,0
2033-12-14,3,2,1,2.53,6,0
2033-12-15,2,4,4,4.48,11,1
2033-12-16,4,4,3,2.94,8,1
2033-12-17,6,3,4,2.12,9,1
2033-12-18,4,5,5,4.8,11,1
2033-12-19,4,1,2,4.91,3,0
2033-12-20,3,2,0,4.11,5,0
2033-12-21,4,1,2,4.79,3,0
2033-12-22,6,2,2,4.36,6,0
2033-12-23,5,1,2,3.82,4,1
2033-12-24,5,5,4,4.72,11,1
2033-12-25,2,1,1,5.0,4,0
2033-12-26,2,3,4,2.72,11,1
2033-12-27,1,0,1,2.64,6,0
2033-12-28,3,2,1,2.34,2,0
2033-12-29,5,1,1,2.13,4,0
2033-12-30,3,3,3,4.66,10,1
2033-12-31,3,3,5,4.25,11,1
2034-01-01,1,0,0,3.15,4,0
2034-01-02,3,1,0,1.82,2,0
2034-01-03,4,5,5,3.83,8,1
2034-01-04,3,4,4,2.74,8,1
2034-01-05,4,4,5,3.93,8,1
2034-01-06,2,4,3,4.7,9,1
2034-01-07,5,5,5,3.26,8,1
2034-01-08,3,4,5,1.73,9,1
2034-01-09,3,5,3,3.51,11,1
2034-01-10,1,0,2,2.45,6,0
2034-01-11,2,2,0,4.51,5,0
2034-01-12,5,1,1,4.23,6,0
2034-01-13,1,1,0,3.12,5,0
2034-01-14,6,1,0,3.97,3,0
2034-01-15,9,0,2,3.1,6,0
2034-01-16,0,5,3,4.65,9,1
2034-01-17,5,3,4,3.51,10,1
2034-01-18,4,5,3,2.18,11,1
2034-01-19,4,2,0,2.8,6,0
2034-01-20,3,4,4,4.19,11,1
2034-01-21,4,5,3,2.42,11,1
2034-01-22,5,3,3,2.37,10,1
2034-01-23,4,0,1,4.17,2,0
2034-01-24,4,0,0,3.27,5,1
2034-01-25,1,2,1,3.56,2,0
2034-01-26,7,1,0,4.69,4,0
2034-01-27,5,2,1,4.89,6,0
2034-01-28,4,5,5,2.85,11,1
2034-01-29,5,5,5,4.87,11,1
2034-01-30,4,0,1,2.9,5,0
2034-01-31,4,0,1,4.36,5,0
2034-02-01,4,2,2,3.66,6,1
2034-02-02,2,1,1,2.71,3,0
2034-02-03,8,1,2,1.78,3,0
2034-02-04,8,0,2,2.52,3,0
2034-02-05,7,0,1,3.71,3,0
